scientificName,catalogNumber,recordedBy,eventDate,year,country,stateProvince,decimalLatitude,decimalLongitude
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815879,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815878,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815877,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815876,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815875,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815874,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815873,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815872,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815871,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815870,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815869,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815868,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815867,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815866,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815864,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815863,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815862,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815861,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815860,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815859,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815858,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815857,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815856,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815855,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815854,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815853,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815852,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815851,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815850,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) macarthuri Colless, 1956",NHMUK012815715,['Dr Ralph E. Harbach'],,2019,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) macarthuri Colless, 1956",NHMUK012815714,['Dr Ralph E. Harbach'],,2019,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) macarthuri Colless, 1956",NHMUK012815713,['Dr Ralph E. Harbach'],,2019,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) macarthuri Colless, 1956",NHMUK012815712,['Dr Ralph E. Harbach'],,2019,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) macarthuri Colless, 1956",NHMUK012815711,['Dr Ralph E. Harbach'],,2019,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) macarthuri Colless, 1956",NHMUK012815709,['Dr Ralph E. Harbach'],,2019,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) macarthuri Colless, 1956",NHMUK012815710,['Dr Ralph E. Harbach'],,2019,Malaysia,Sabah,4.9490,117.6917
"Culex (Melanoconion) theobaldi (Lutz, 1904)",NHMUK010630136,,,1904,Brazil,São Paulo,-23.8710,-47.9315
"Culex (Melanoconion) theobaldi (Lutz, 1904)",NHMUK010360137,,,1904,Brazil,São Paulo,-23.8710,-47.9315
"Culicidae Meigen, 1818",BMNH(E)966416,,,1911,United Kingdom,England,50.663706,-1.959287
"Culicidae Meigen, 1818",BMNH(E)966417,,,1910,United Kingdom,England,50.631009,-2.44179
"Culicidae Meigen, 1818",BMNH(E)966418,,,1910,United Kingdom,England,50.631009,-2.44179
"Culicidae Meigen, 1818",BMNH(E)966419,,,1910,United Kingdom,England,50.631009,-2.44179
"Culicidae Meigen, 1818",BMNH(E)966421,,,1907,United Kingdom,England,50.7585,-1.5419
"Culicidae Meigen, 1818",BMNH(E)966422,,,1910,United Kingdom,England,50.631009,-2.44179
"Culicidae Meigen, 1818",BMNH(E)966423,,,1911,United Kingdom,England,50.663706,-1.959287
"Culicidae Meigen, 1818",BMNH(E)966424,,,1910,United Kingdom,England,50.631009,-2.44179
"Culicidae Meigen, 1818",BMNH(E)966426,,,1910,United Kingdom,England,50.631009,-2.44179
"Culicidae Meigen, 1818",BMNH(E)966427,,,1910,United Kingdom,England,50.631009,-2.44179
"Culicidae Meigen, 1818",BMNH(E)966428,,,1910,United Kingdom,England,50.631009,-2.44179
"Culicidae Meigen, 1818",BMNH(E)966429,,,1907,United Kingdom,England,50.8650,-1.5228
"Culicidae Meigen, 1818",BMNH(E)966434,,,1910,United Kingdom,England,50.631009,-2.44179
"Culicidae Meigen, 1818",BMNH(E)966436,,,1910,United Kingdom,England,50.631009,-2.44179
"Culicidae Meigen, 1818",BMNH(E)966437,,,1910,United Kingdom,England,50.631009,-2.44179
"Culicidae Meigen, 1818",BMNH(E)966438,,,1910,United Kingdom,England,50.631009,-2.44179
"Culicidae Meigen, 1818",BMNH(E)966439,,,1910,United Kingdom,England,50.631009,-2.44179
"Culicidae Meigen, 1818",BMNH(E)966440,,,1910,United Kingdom,England,50.631009,-2.44179
"Culicidae Meigen, 1818",BMNH(E)966442,['J Barnett'],,1908,United Kingdom,England,51.4942,-0.1747
"Culicidae Meigen, 1818",BMNH(E)966446,,,1910,United Kingdom,England,50.631009,-2.44179
"Culicidae Meigen, 1818",BMNH(E)966447,,,1910,United Kingdom,England,50.631009,-2.44179
"Culicidae Meigen, 1818",BMNH(E)966448,,,1910,United Kingdom,England,50.631009,-2.44179
"Culicidae Meigen, 1818",BMNH(E)966449,['Charles O. Waterhouse (use this one for Entomology records!)'],,1904,United Kingdom,England,51.4502,-0.2326
"Culicidae Meigen, 1818",BMNH(E)966450,['Dr James Waterston'],,1919,United Kingdom,Scotland,56.43,-5.23
"Culicidae Meigen, 1818",BMNH(E)966452,['Frederick W. Edwards'],,1918,United Kingdom,England,51.9791,-0.2266
"Culicidae Meigen, 1818",BMNH(E)966455,['Charles O. Waterhouse (use this one for Entomology records!)'],,1907,United Kingdom,England,51.5569,-0.6318
"Culicidae Meigen, 1818",BMNH(E)966459,['Frederick W. Edwards'],,1929,Ireland,Kerry,52.0599,-9.5044
"Culicidae Meigen, 1818",BMNH(E)966460,,,1954,United Kingdom,England,50.7931,0.0456
"Culicidae Meigen, 1818",BMNH(E)966466,['Dr Richard I. Vane-Wright'],,1970,United Kingdom,England,51.1756,0.8139
"Culicidae Meigen, 1818",BMNH(E)966467,['Dr Richard I. Vane-Wright'],,1970,United Kingdom,England,51.1756,0.8139
"Culicidae Meigen, 1818",BMNH(E)966412,,,1910,United Kingdom,England,50.6317,-2.43998
"Culicidae Meigen, 1818",BMNH(E)966411,,,1910,United Kingdom,England,50.6317,-2.43998
"Culicidae Meigen, 1818",BMNH(E)966410,,,1910,United Kingdom,England,50.6317,-2.43998
"Culicidae Meigen, 1818",BMNH(E)966409,,,1910,United Kingdom,England,50.6317,-2.43998
"Culicidae Meigen, 1818",BMNH(E)966408,,,1910,United Kingdom,England,50.6317,-2.43998
"Culicidae Meigen, 1818",BMNH(E)966407,,,1910,United Kingdom,England,50.6317,-2.43998
"Culicidae Meigen, 1818",BMNH(E)966406,,,1910,United Kingdom,England,50.6317,-2.43998
"Culicidae Meigen, 1818",BMNH(E)966405,,,1910,United Kingdom,England,50.6317,-2.43998
"Culicidae Meigen, 1818",BMNH(E)966403,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966402,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966401,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966400,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966399,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966398,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966397,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966396,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966395,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966394,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966393,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966392,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966391,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966390,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966389,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966388,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966387,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966386,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966385,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966384,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966383,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966382,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966381,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966380,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966379,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966378,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966377,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966376,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966375,['William R. B. Hynd'],,1971,United Kingdom,England,51.1900,-0.8120
"Culicidae Meigen, 1818",BMNH(E)966373,['William R. B. Hynd'],,1946,United Kingdom,England,51.089088,-0.804254
"Culicidae Meigen, 1818",BMNH(E)966371,['William R. B. Hynd'],,1946,United Kingdom,England,51.5779,-0.3517
"Culicidae Meigen, 1818",BMNH(E)966370,['William R. B. Hynd'],,1947,United Kingdom,England,51.089088,-0.804254
"Culicidae Meigen, 1818",BMNH(E)966369,['Charles O. Waterhouse (use this one for Entomology records!)'],,1906,United Kingdom,England,50.8189,-1.5757
"Culicidae Meigen, 1818",BMNH(E)966368,['Charles O. Waterhouse (use this one for Entomology records!)'],,1906,United Kingdom,England,50.8189,-1.5757
"Culicidae Meigen, 1818",BMNH(E)966367,['Charles O. Waterhouse (use this one for Entomology records!)'],,1906,United Kingdom,England,50.8189,-1.5757
"Culicidae Meigen, 1818",BMNH(E)966366,['Charles O. Waterhouse (use this one for Entomology records!)'],,1906,United Kingdom,England,50.8189,-1.5757
"Culicidae Meigen, 1818",BMNH(E)966365,['Charles O. Waterhouse (use this one for Entomology records!)'],,1907,United Kingdom,England,51.5569,-0.6318
"Culicidae Meigen, 1818",BMNH(E)966364,['Charles O. Waterhouse (use this one for Entomology records!)'],,1907,United Kingdom,England,51.5569,-0.6318
"Culicidae Meigen, 1818",BMNH(E)966356,,,1965,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966355,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966354,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966353,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966352,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966351,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966350,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966349,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966348,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966347,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966346,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966345,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966344,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966343,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966342,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966341,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966340,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966339,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966338,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966337,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966336,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966335,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culicidae Meigen, 1818",BMNH(E)966334,,,1922,United Kingdom,Wales,51.4667,-3.1667
"Culiseta (Culicella) litorea (Shute, 1928)",BMNH(E)235709,['Percy G. Shute'],,1928,United Kingdom,England,51.846528,1.272488
"Culiseta (Culicella) litorea (Shute, 1928)",BMNH(E)235717,['Percy G. Shute'],,1928,United Kingdom,England,51.846528,1.272488
"Culiseta (Culicella) litorea (Shute, 1928)",BMNH(E)235716,['Percy G. Shute'],,1928,United Kingdom,England,51.846528,1.272488
"Culiseta (Culicella) litorea (Shute, 1928)",BMNH(E)235715,['Percy G. Shute'],,1928,United Kingdom,England,51.846528,1.272488
"Culiseta (Culicella) litorea (Shute, 1928)",BMNH(E)235714,['Percy G. Shute'],,1928,United Kingdom,England,51.846528,1.272488
"Culiseta (Culicella) litorea (Shute, 1928)",BMNH(E)235713,['Percy G. Shute'],,1928,United Kingdom,England,51.846528,1.272488
"Culiseta (Culicella) litorea (Shute, 1928)",BMNH(E)235712,['Percy G. Shute'],,1928,United Kingdom,England,51.846528,1.272488
"Culiseta (Culicella) litorea (Shute, 1928)",BMNH(E)235711,['Percy G. Shute'],,1928,United Kingdom,England,51.846528,1.272488
"Culiseta (Culicella) litorea (Shute, 1928)",BMNH(E)235710,['Percy G. Shute'],,1928,United Kingdom,England,51.846528,1.272488
Culicidae,PI II 2709 (8),,,2005,United Kingdom,England,50.744755,-1.36217
Tripteroides nepenthis Edwards,NHMUK010633461,,,2017,Singapore,North,1.377615,103.7964
Uranotaenia moultoni Edwards,NHMUK010633455,,,2017,Singapore,North,1.382521,103.8021
Uranotaenia moultoni Edwards,NHMUK010633454,,,2017,Singapore,North,1.382912,103.8056
Tripteroides nepenthis Edwards,NHMUK010633460,,,2017,Singapore,North,1.382521,103.8021
Tripteroides tenax De Meijere,NHMUK010633459,,,2017,Singapore,North,1.382794,103.8065
Tripteroides tenax De Meijere,NHMUK010633458,,,2017,Singapore,North,1.382794,103.8065
Culex navalis Edwards,NHMUK010633457,,,2017,Singapore,North,1.382521,103.8021
Culex navalis Edwards,NHMUK010633456,,,2017,Singapore,North,1.381273,103.8022
